BMW,M8,2022,Convertible; Hatchback; Coupe,German,137985,132988,4.4,2,NULL,NULL,NULL,600,NULL,NULL,NULL,NULL
BMW,X1,2022,SUV,German,33300,33300,2,4,AWD/All Wheel Drive,NULL,NULL,228,2,5,Automatic,NULL
BMW,X2,2022,SUV,German,43250,43250,2,4,AWD/All Wheel Drive,NULL,NULL,228,2,5,Automatic,NULL
BMW,X3,2022,SUV,German,33990,29990,2,4,AWD/All Wheel Drive,NULL,NULL,241,2,5,Automatic,NULL
BMW,X4,2022,SUV,German,37800,37800,3,4,4WD/4-Wheel Drive/4x4,NULL,NULL,355,2,5,Automatic,NULL
BMW,X5,2022,SUV,German,39319,37750,2.98,4,4WD/4-Wheel Drive/4x4,NULL,NULL,225,2,5,Automatic,NULL
BMW,X6,2022,SUV,German,71710,71710,3,4,4x2,NULL,NULL,300,2,5,Automatic,NULL
BMW,X7,2022,SUV,German,81895,68494,3,4,4WD/4-Wheel Drive/4x4,NULL,NULL,335,NULL,NULL,NULL,NULL
BMW,Z4,2022,Convertible,German,59885,47925,2,2,RWD/ Rear Wheel Drive,In-Line,NULL,255,1,2,Automatic,NULL
BUICK,ENCLAVE,2022,SUV,American,24579,22829,3.6,4,AWD/All Wheel Drive,V-Shaped,NULL,NULL,3,7,Automatic,NULL
BUICK,ENCORE,2022,SUV,American,26090,21568,1.4,4,FWD/Front Wheel Drive,In-Line,NULL,NULL,2,5,Automatic,Yes
BUICK,ENVISION,2022,SUV,American,38265,35765,2.5,4,FWD/Front Wheel Drive,In-Line,NULL,NULL,2,5,Automatic,Yes
CADILLAC,CT4,2022,Sedan,American,47740,47740,2,NULL,AWD/All Wheel Drive,In-Line,NULL,NULL,NULL,NULL,NULL,Yes
CADILLAC,CT5,2022,Sedan,American,52775,51775,2,4,AWD/All Wheel Drive,In-Line,NULL,NULL,NULL,NULL,NULL,Yes
CADILLAC,ESCALADE,2022,SUV,American,64693,51995,6.2,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,NULL,3,7,Automatic,NULL
CADILLAC,XT4,2022,SUV,American,44660,36791,2,4,FWD/Front Wheel Drive,In-Line,NULL,NULL,2,5,NULL,Yes
CADILLAC,XT5,2022,SUV,American,35990,35990,3.6,4,AWD/All Wheel Drive,V-Shaped,NULL,NULL,2,5,Automatic,NULL
CADILLAC,XT6,2022,SUV,American,62230,60730,3.6,NULL,FWD/Front Wheel Drive,V-Shaped,NULL,NULL,NULL,NULL,NULL,NULL
CHEVROLET,BLAZER,2022,SUV,American,2100,2100,4.3,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,NULL,2,5,NULL,Yes
CHEVROLET,BOLT EV,2022,Hatchback,American,43995,32453,NULL,4,FWD/Front Wheel Drive,NULL,NULL,200,2,5,NULL,NULL
CHEVROLET,CAMARO,2022,Coupe; Convertible,American,20998,16490,3.6,2,RWD/ Rear Wheel Drive,V-Shaped,NULL,NULL,2,4,Automatic,Yes
CHEVROLET,COLORADO,2022,Pickup,American,35995,32995,3.6,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,187.74306,2,5,Automatic,Yes
CHEVROLET,CORVETTE,2022,Coupe; Convertible,American,43889,40757,6.2,2,RWD/ Rear Wheel Drive,V-Shaped,NULL,NULL,1,2,Automatic,NULL
CHEVROLET,EQUINOX,2022,SUV,American,22995,22295,2.4,4,AWD/All Wheel Drive,In-Line,NULL,NULL,2,5,Automatic,Yes
CHEVROLET,EXPRESS,2022,Van/Minivan,American,33280,27919,4.3,4,RWD/ Rear Wheel Drive,V-Shaped,NULL,364,1,2,Automatic,Yes
CHEVROLET,MALIBU,2022,Sedan,American,4649,4649,2.4,4,FWD/Front Wheel Drive,In-Line,NULL,170,2,5,Automatic,Yes
CHEVROLET,SILVERADO,2022,Pickup,American,30990,26990,5.3,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,364,2,6,Automatic,Yes
CHEVROLET,SPARK,2022,Hatchback,American,15195,15195,1.4,4,FWD/Front Wheel Drive,In-Line,NULL,NULL,2,4,Automatic,NULL
CHEVROLET,SUBURBAN,2022,SUV,American,43500,39400,5.3,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,364,3,7,Automatic,Yes
CHEVROLET,TAHOE,2022,SUV,American,19730,16962,5.3,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,NULL,3,7,Automatic,NULL
CHEVROLET,TRAILBLAZER,2022,SUV,American,2999,2999,4.2,4,4x2,In-Line,NULL,NULL,NULL,NULL,NULL,Yes
CHEVROLET,TRAVERSE,2022,SUV,American,19775,19775,3.6,4,AWD/All Wheel Drive,V-Shaped,NULL,NULL,2,5,Automatic,Yes
CHEVROLET,TRAX,2022,SUV,American,24645,20158,1.4,4,FWD/Front Wheel Drive,In-Line,NULL,NULL,2,5,Automatic,Yes
CHRYSLER,300,2022,Sedan,American,7999,7999,3.5,4,RWD/ Rear Wheel Drive,V-Shaped,NULL,292,2,5,Automatic,No
CHRYSLER,PACIFICA,2022,Van/Minivan,American,24599,23995,3.6,4,FWD/Front Wheel Drive,V-Shaped,NULL,287,3,7,Automatic,No
CHRYSLER,VOYAGER,2022,Van/Minivan,American,29420,27906,3.6,4,FWD/Front Wheel Drive,V-Shaped,NULL,287,3,7,Automatic,NULL
DODGE,CHALLENGER,2022,Coupe,American,30004,20620,3.6,2,RWD/ Rear Wheel Drive,V-Shaped,NULL,305,2,5,Automatic,No
DODGE,CHARGER,2022,Sedan,American,21995,19498,5.7,4,RWD/ Rear Wheel Drive,V-Shaped,NULL,370,2,5,Automatic,No
DODGE,DURANGO,2022,SUV,American,33985,31535,3.6,4,AWD/All Wheel Drive,V-Shaped,NULL,295,3,7,Automatic,No
FERRARI,812 SUPERFAST,2022,Coupe,Italian,349900,349900,6.5,2,RWD/ Rear Wheel Drive,V-Shaped,NULL,788,NULL,NULL,Automatic,NULL
FERRARI,PORTOFINO,2022,Convertible,Italian,234900,234900,3.9,2,RWD/ Rear Wheel Drive,V-Shaped,NULL,591,NULL,NULL,Automatic,Yes
FIAT,500X,2022,SUV,Italian,16977,14994,2.4,4,FWD/Front Wheel Drive,In-Line,NULL,180,2,5,Automatic,No
FORD,BRONCO,2022,SUV,American,7500,7500,5.8,2,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,205,NULL,NULL,NULL,NULL
FORD,ECOSPORT,2022,SUV,American,21995,17397,2,5,4WD/4-Wheel Drive/4x4,In-Line,NULL,166,2,5,Automatic,NULL
FORD,EDGE,2022,SUV,American,46580,45080,2,4,AWD/All Wheel Drive,In-Line,NULL,245,2,5,Automatic,NULL
FORD,ESCAPE,2022,SUV,American,20995,16888,1.5,4,4x2,In-Line,NULL,170,2,5,Automatic,NULL
FORD,EXPEDITION,2022,SUV,American,40995,36995,3.5,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,365,3,8,Automatic,NULL
FORD,EXPLORER,2022,SUV,American,34758,29000,3.5,4,FWD/Front Wheel Drive,V-Shaped,NULL,290,3,7,Automatic,NULL
FORD,F-150,2022,Pickup,American,29962,29962,3.5,NULL,4WD/4-Wheel Drive/4x4,V-Shaped,4,375,2,6,Automatic,Yes
FORD,F-250,2022,Pickup,American,57980,51517,6.2,NULL,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,383,1,3,Automatic,Yes
FORD,F-350,2022,Pickup,American,9000,9000,6.7,NULL,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,400,2,6,Automatic,Yes
FORD,F-450,2022,Pickup,American,40350,40350,6.8,NULL,4x2,V-Shaped,NULL,362,1,3,Automatic,Yes
FORD,MUSTANG,2022,Coupe; Convertible,American,28995,28995,5,2,NULL,V-Shaped,NULL,420,2,4,NULL,NULL
FORD,RANGER,2022,Pickup,American,9850,9850,4,4,4x2,V-Shaped,NULL,207,NULL,NULL,NULL,NULL
